city,lat,lon,visibility,dt,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.sunrise,sys.sunset,rain.1h,weather.0.id,weather.0.main,weather.0.description,weather.0.icon,hotel_city,hotel_name,price,latitude,longitude,rate,rate_label,experience
gorges du verdon,43.7496562,6.3285616,10000,1788426603,23.87,23.67,23.87,23.87,1020,52,1020,921,2.08,195,2.22,12,1788411622,1788458899,0,801,Clouds,peu nuageux,02d,Roumoules,Entre lac et lavandes,€ 206,43.82614116233877,6.129474645403685,"9,5",Exceptionnel,18
gorges du verdon,43.7496562,6.3285616,10000,1788426603,23.87,23.67,23.87,23.87,1020,52,1020,921,2.08,195,2.22,12,1788411622,1788458899,0,801,Clouds,peu nuageux,02d,Quinson,Camping Les Prés du Verdon,€ 84,43.697753239482,6.04243012134903,"8,4",Très bien,72
gorges du verdon,43.7496562,6.3285616,10000,1788426603,23.87,23.67,23.87,23.87,1020,52,1020,921,2.08,195,2.22,12,1788411622,1788458899,0,801,Clouds,peu nuageux,02d,Esparron-de-Verdon,La Sousto Du Lac Sauvage,€ 619,43.75284697271778,5.965632272091912,"9,7",Exceptionnel,3
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Camping Clau Mar Jo,€ 143,43.13461922500552,6.3467757403850555,"8,1",Très bien,283
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Hotel La Voile,€ 257,43.12549,6.357300000000009,"7,9",Bien,1 025
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Linaya Hôtel & Restaurant,€ 170,43.1217418,6.3567413,"7,3",Bien,43
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Le Mirage,€ 1 013,43.144568554121996,6.351684182882309,"9,2",Fabuleux,401
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Hostellerie du Cigalou,€ 475,43.1519579,6.343283499999984,"8,8",Superbe,434
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Hotel Restaurant Bellevue,€ 192,43.15187759303926,6.343135982751846,"7,6",Bien,483
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Hôtel Paradis,€ 308,43.144686,6.335125000000062,"7,9",Bien,557
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,La Licorne YourHostHelper,€ 214,43.1243341,6.3593934,"8,0",Très bien,7
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Village Vacances La Manne,€ 157,43.1304380553383,6.33633698913263,"6,0",Note,217
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Hôtel de la Plage,€ 422,43.124617,6.357572,"9,0",Fabuleux,281
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Bohème 375,€ 408,43.1451618,6.3629492,"9,7",Exceptionnel,7
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,La Terrasse de Bormes,€ 222,43.13908,6.352066,"8,8",Superbe,18
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,T3 spacieux- Clim- Piscine,€ 492,43.14492,6.342612,"9,0",Fabuleux,2
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Villa LEOVI Superbe logement 3 pieces,€ 293,43.1217675,6.3555559,"8,4",Très bien,34
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Eden Rose Grand Hotel BW Premier Collection,€ 770,43.152872,6.342654,"9,1",Fabuleux,318
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Camping 4 étoiles,€ 137,43.134892,6.347582,"6,6",Note,11
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Prélude Beach,€ 193,43.1235047,6.3568858,"8,6",Superbe,23
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,SELECT'soHOME,€ 578,43.128363,6.354754,"8,0",Très bien,1
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,"Les Jardins de Bormes, hôtel de charme sans enfants avec sauna & jacuzzi",€ 399,43.14893353509435,6.303266286849976,"8,9",Superbe,177
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Auberge du Dom,€ 384,43.178578680067666,6.33731499579012,"8,5",Très bien,166
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,La Recampado,€ 409,43.150971,6.342117,"9,6",Exceptionnel,70
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Camping du Grand Batailler,€ 168,43.1298802,6.3499351,"8,3",Très bien,8
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,Asklan,€ 153,43.122648432419595,6.3594659570777745,"5,8",Note,41
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,"Grand T3, 2 pas de la Plage",€ 364,43.1237589,6.3527933,"9,3",Fabuleux,4
bormes les mimosas,43.1506968,6.3419285,10000,1788426604,26.83,27.74,26.67,28.1,1019,58,1019,1002,3.09,130,,14,1788411658,1788458857,0,801,Clouds,peu nuageux,02d,Bormes-les-Mimosas,"Studio à Bormes-les-Mimosas avec Terrasse, Piscine et Parking à Proximité de la Plage",€ 359,43.126022,6.355735,"8,2",Très bien,4
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,ANTINEA,€ 335,43.21412554978914,5.53922198829822,"8,6",Superbe,14
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Les Jardins de Cassis,€ 388,43.221840494518375,5.543384896958969,"8,2",Très bien,1 726
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,T3 vue mer exceptionnelle,€ 256,43.22604973779821,5.535288056448735,"9,2",Fabuleux,34
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Le petit cassis,€ 245,43.2187069,5.5399636,"8,4",Très bien,100
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,*Blue Éden* Au cœur du village,€ 347,43.2140824,5.5390438,"8,3",Très bien,25
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,appartement cosy à 10 mètres du port de Cassis,€ 384,43.215335066598456,5.536860933252505,"8,1",Très bien,197
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Cœur de Cassis,€ 575,43.2146785604878,5.53932630185241,"9,4",Fabuleux,21
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Azur Appart 4 pers,€ 370,43.2180838,5.5497618,"8,6",Superbe,34
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,La Viguerie,€ 426,43.217717058899,5.536964103391,"8,6",Superbe,44
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Villa Le Sud,€ 455,43.233049062241854,5.553051084280014,"9,4",Fabuleux,274
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Mas du Perthus,€ 955,43.225176,5.562353,"9,7",Exceptionnel,84
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Au Cœur de Cassis,€ 307,43.215784,5.537901,"8,2",Très bien,21
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Chez Loïc Cassis,€ 309,43.2136765599564,5.53999365255779,"8,7",Superbe,12
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,BOUTIQUE HOSTEL BY Cassis,€ 255,43.217645,5.548132,"7,6",Bien,248
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,La Cigale du Port,€ 402,43.2177957,5.5358322,"9,2",Fabuleux,57
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Vue Mer sur la Baie de Cassis,€ 288,43.2272758254025,5.53187355383617,"6,0",Note,5
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Sweet Calanque,€ 233,43.227545789757,5.532111080812,"6,0",Note,176
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Vue mer incroyable,€ 264,43.2189082,5.544818,10,Exceptionnel,1
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Suite sous les toits 25m2 à 1mn du port de CASSIS,€ 302,43.214290978994164,5.538464116567647,"7,4",Bien,13
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,"Bungalow classé 3 étoiles, Vue Mer, Piscine et Garage",€ 414,43.2273482,5.5318159,"8,6",Superbe,18
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Cassis Loc,€ 470,43.21497072801598,5.536874440475458,"8,0",Très bien,179
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,LES VOLETS ROUGES,€ 471,43.234829299000964,5.511910519238427,"8,1",Très bien,704
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Hôtel by Reboul,€ 629,43.2143536,5.538444,"7,8",Bien,250
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,L'aiglon,€ 371,43.2152931377637,5.54479765519068,"9,3",Fabuleux,49
cassis,43.2140359,5.5396318,10000,1788426605,26.76,26.98,26.34,28.85,1018,46,1018,1008,0.45,343,3.58,6,1788411846,1788459053,0,800,Clear,ciel dégagé,01d,Cassis,Vue Mer Panoramique,€ 288,43.2274541,5.5317156,"7,8",Bien,6
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,MEININGER Marseille Centre la Joliette,€ 254,43.30574814984538,5.371058398811321,"8,5",Très bien,6 988
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,HOTEL SYLVABELLE,€ 106,43.288849,5.377536,"5,1",Note,2 530
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,ibis Styles Marseille Palais des Congrès Vélodrome,€ 240,43.28066065110931,5.399563014507294,"8,6",Superbe,1 062
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Novotel Marseille Centre Prado Vélodrome,€ 345,43.28068115402996,5.387088060379028,"8,0",Très bien,1 243
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,The People,€ 197,43.301105,5.371282,"8,4",Très bien,5 300
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,ibis Marseille Centre Euromed,€ 354,43.307901002933846,5.36782017175824,"8,0",Très bien,1 534
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Premiere Classe Marseille La Valentine,€ 129,43.29832242990854,5.476697310805321,"5,7",Note,2 295
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Golden Tulip Marseille Euromed,€ 395,43.309721767182005,5.367034441568762,"7,8",Bien,3 989
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Vertigo Hostel,€ 241,43.291397377840134,5.3719362616539,"7,6",Bien,3 668
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Hôtel Ligo by HappyCulture,€ 385,43.301265,5.370879,"8,5",Très bien,1 197
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Ibis Budget Marseille Timone,€ 182,43.295242,5.400739,"6,8",Note,1 661
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Grand Hotel Beauvau Marseille Vieux-Port,€ 1 013,43.29507835603476,5.375010073184967,"8,6",Superbe,857
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Radisson Blu Hotel Marseille Vieux Port,€ 1 090,43.29258339752927,5.367027819156647,"8,5",Très bien,2 140
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,ibis Marseille Centre Gare Saint Charles,€ 274,43.302943517277306,5.382228344569739,"7,6",Bien,4 366
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Hotel du Pharo,€ 218,43.2883322,5.3594753,"7,0",Bien,179
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Campanile NATURE,€ 167,43.37978112199208,5.355641841888428,"7,7",Bien,847
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Grand Juste,€ 302,43.2920868,5.389204,"9,0",Fabuleux,584
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Charmant Appart Studio 30m2 avec Terrasse 10m2 Vieux Port,€ 221,43.2982032,5.371966,"7,8",Bien,40
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Toyoko INN Marseille Saint Charles,€ 217,43.3044163823869,5.374714267181395,"8,0",Très bien,14 857
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Residhotel Le Grand Prado,€ 209,43.2808012424265,5.388253480195999,"7,2",Bien,4 023
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Mercure Marseille Centre Bompard La Corniche,€ 470,43.28118493790976,5.35933256149292,"8,1",Très bien,581
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,easyHotel Marseille Euromed,€ 179,43.3101149,5.3703396,"8,2",Très bien,2 701
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Appart'hôtel Marseille Centre Euromed,€ 306,43.312771,5.367682,"8,3",Très bien,4 097
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Maisons du Monde Hôtel & Suites,€ 569,43.29412372437712,5.374639928340912,"8,7",Superbe,1 880
marseille,43.2963986,5.3777888,10000,1788426606,26.83,26.94,26.37,26.94,1018,44,1018,1012,4.85,325,5.62,8,1788411880,1788459097,0,800,Clear,ciel dégagé,01d,Marseille,Villages Clubs du Soleil,€ 322,43.312847844213444,5.391983091831207,"7,6",Bien,3 287
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Aparthotel Adagio Access Aix-en-Provence Université,€ 246,43.5205148,5.4471929,"8,3",Très bien,4 113
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Charming design ꕥ Aix Center,€ 208,43.5278086,5.4535749,,,
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,B&B HOTEL Aix-en-Provence Pont de l'Arc,€ 154,43.5111713,5.4446805,"7,4",Bien,2 344
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,ibis Aix en Provence,€ 220,43.51138682534101,5.464823842048645,"7,9",Bien,1 898
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Le Aix Rotonde Mirabeau,€ 843,43.52654381510597,5.4421412576721195,"9,5",Exceptionnel,21
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Appart'hôtel Odalys City,€ 222,43.524091009042785,5.4552161693573,"8,0",Très bien,2 302
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,ibis budget Aix en Provence,€ 150,43.4945301456768,5.3688812255859375,"7,9",Bien,1 623
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Radisson Hotel Aix En Provence,€ 280,43.528614,5.426005,"8,0",Très bien,1 773
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Appartement spacieux de standing,€ 343,43.52201266125,5.452997576721,"9,2",Fabuleux,39
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Setclub Hôtel & Spa Aix-en-Provence,€ 409,43.5475057,5.3873295,"8,1",Très bien,1 415
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Campanile Prime,€ 190,43.511916316958825,5.436653941869736,"8,1",Très bien,1 168
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Grand Hôtel Roi René Aix,€ 882,43.52332474147478,5.449725687503815,"8,4",Très bien,1 279
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Comfort Aparthotel Aix Le Tholonet,€ 148,43.511843176568924,5.486706644296646,"7,6",Bien,2 181
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Ibis Styles Aix-en-Provence Universite,€ 340,43.52017,5.447255,"8,3",Très bien,12
aix en provence,43.5298424,5.4474738,10000,1788426607,25.52,25.43,25.07,25.78,1019,50,1019,987,1.55,9,2.19,16,1788411848,1788459096,0,801,Clouds,peu nuageux,02d,Aix-en-Provence,Zenao Appart'hôtels Aix-en-Provence Carnot,€ 238,43.5261804,5.4557918,"9,1",Fabuleux,12
